averageRating,numVotes,startYear,genres
6.8,557,1916,Comedy
6.0,1367,1916,Drama
6.4,606,1916,"Crime,Drama,Mystery"
5.2,857,1916,"Drama,Romance"
6.2,1225,1916,"Short,Western"
6.6,538,1916,"Drama,Short"
7.3,5724,1916,"Comedy,Short"
7.4,2155,1916,"Comedy,Short"
6.4,715,1916,"Drama,Short"
6.3,623,1915,Drama
4.6,2468,1916,Drama
5.4,812,1917,"Comedy,Short"
6.7,1526,1916,"Short,Western"
6.7,1333,1916,"Comedy,Short"
7.1,1922,1916,Drama
6.3,563,1916,Drama
6.3,1194,1916,Drama
5.7,949,1916,"Adventure,Romance"
6.7,1861,1916,"Comedy,Short"
4.8,602,1916,Documentary
6.7,1391,1916,"Animation,Comedy,Short"
7.0,7241,1916,Drama
6.3,6709,1916,"Comedy,Drama"
7.5,1726,1916,"Comedy,Short"
5.8,1135,1916,"Drama,Romance,War"
6.2,879,1916,"Drama,Short"
6.5,534,1916,"Comedy,Short"
6.3,787,1916,"Comedy,Short"
6.9,652,1916,"Comedy,Short"
6.4,1070,1916,"Comedy,Short"
6.3,522,1916,"Comedy,Short"
5.7,546,1916,"Comedy,Short"
5.6,646,1916,"Comedy,Short"
7.7,1468,1916,"Comedy,Short"
5.8,979,1916,"Drama,Short"
6.5,632,1916,Drama
7.3,7131,1916,Comedy
5.8,602,1916,"Action,Comedy,Romance"
6.1,728,1916,Drama
6.1,605,1916,"Short,Western"
6.3,684,1916,Drama
6.9,904,1916,Drama
5.8,529,1916,"Comedy,Drama,Romance"
6.7,1360,1916,Comedy
5.9,1332,1916,"Comedy,Short"
5.8,735,1916,Comedy
5.8,614,1916,Drama
7.4,2310,1916,"Comedy,Short"
6.4,1135,1916,"Action,Romance,Western"
7.2,6184,1916,"Comedy,Short"
6.2,1886,1916,Drama
6.4,1215,1916,"Drama,Western"
6.5,1510,1916,Drama
6.1,1434,1916,Drama
6.8,1487,1916,"Comedy,Drama"
7.4,1892,1916,"Comedy,Drama"
6.8,623,1916,"Drama,Short"
6.1,548,1916,Drama
7.3,1642,1916,Drama
6.6,1605,1916,"Short,Western"
7.1,2233,1916,Drama
7.3,3470,1916,"Animation,Comedy,Short"
6.8,535,1916,"Animation,Comedy,Short"
6.3,723,1916,"Animation,Comedy,Short"
7.4,1635,1916,"Animation,Comedy,Short"
7.5,4679,1916,Short
5.8,6684,1916,"Drama,Short"
8.5,190890,1916,Action
7.0,1798,1916,Drama
7.2,1332,1918,"Comedy,Short"
6.3,1135,1916,"Comedy,Short"
5.7,670,1916,"Comedy,Drama"
6.3,684,1916,"Crime,Mystery"
7.2,2971,1916,Action
7.2,749,1916,"Comedy,Short,Western"
7.4,55810,1916,Drama
7.0,4896,1916,"Drama,Horror,Short"
7.2,2475,1916,Drama
6.2,598,1916,"Comedy,Short"
6.5,639,1916,"Fantasy,Romance"
7.2,694,1916,"Drama,Mystery"
5.7,695,1916,Drama
7.3,2386,1917,"Drama,Thriller,War"
6.4,1431,1916,"Short,Western"
7.8,76436,1917,"Comedy,Short"
6.6,2852,1916,Drama
6.7,3260,1916,Comedy
6.5,827,1916,Drama
6.9,682,1916,"Comedy,Drama"
6.4,568,1916,"Crime,Drama"
7.7,1687,1916,"Comedy,Short,Western"
6.1,1114,1916,Drama
6.2,1519,1916,"Comedy,Short"
6.3,615,1916,"Drama,Mystery,Romance"
7.5,1672,1916,Western
5.9,595,1917,"Crime,Drama"
7.0,575,1916,Drama
5.6,560,1916,"Comedy,Drama,Romance"
6.9,1377,1916,"Comedy,Fantasy"
7.3,1835,1916,History
7.2,4029,1916,"Comedy,Short"
7.1,2723,1916,Drama
8.3,163764,1916,Drama
6.3,725,1916,"Comedy,Short,Western"
6.8,3255,1916,"Comedy,Short"
6.2,1033,1916,"Drama,War"
7.8,2484,1916,"Comedy,Romance,Short"
6.4,889,1916,Drama
6.2,810,1916,Drama
7.4,3749,1916,"Animation,Comedy,Short"
7.2,572,1916,Drama
7.2,2197,1916,Drama
7.4,13987,1916,Drama
6.2,518,1916,Drama
7.5,3435,1917,Drama
7.0,4258,1917,Comedy
6.0,502,1917,Drama
7.1,1629,1917,Comedy
6.4,1311,1917,Drama
7.3,1485,1917,"Comedy,Short"
5.2,790,1917,"Drama,Romance"
6.9,609,1917,"Crime,Drama"
6.8,2725,1917,"Drama,Romance"
6.1,963,1917,Comedy
6.5,1401,1917,"Drama,Family,Fantasy"
6.8,3269,1917,"Crime,Drama"
6.9,2254,1917,Drama
6.7,1284,1918,Drama
7.6,22373,1917,"Drama,Short"
7.0,1718,1917,"Animation,Comedy,Short"
6.3,975,1917,"Comedy,Short"
7.3,592,1917,Drama
5.6,543,1917,Mystery
6.6,1078,1917,Comedy
5.7,3396,1917,"Animation,Comedy,Short"
6.3,943,1917,Drama
5.7,1148,1917,"Comedy,Short"
6.8,2127,1917,War
5.6,677,1917,Drama
6.2,698,1917,Drama
5.9,510,1917,Short
7.6,1968,1917,Drama
6.3,1285,1917,Comedy
6.8,2250,1917,"Comedy,Short"
7.4,6219,1917,"Comedy,Short"
6.7,2441,1917,"Animation,Comedy,Short"
6.5,860,1917,"Comedy,Short"
5.7,559,1917,"Comedy,Short"
7.1,1511,1918,"Comedy,Drama"
6.6,1558,1917,Romance
6.2,1076,1917,"Drama,History"
7.0,1108,1917,Western
7.4,3062,1917,Drama
5.6,878,1917,Drama
7.4,4834,1917,Drama
7.4,2176,1916,"Comedy,Short"
6.3,1234,1917,Drama
7.3,1342,1917,"Comedy,Short"
6.2,514,1917,"Biography,Drama,History"
6.9,1249,1917,Drama
6.3,743,1917,"Action,Comedy,Romance"
6.7,1325,1917,"Crime,Drama"
7.0,840,1917,Comedy
6.7,1396,1917,Comedy
6.1,817,1917,Drama
5.6,666,1916,Drama
6.5,1846,1917,"Drama,War"
6.0,1484,1917,Drama
6.8,1343,1917,Drama
7.0,743,1917,"Drama,History,War"
7.1,5415,1917,"Comedy,Short"
6.4,1331,1917,Short
7.2,6040,1917,Drama
7.5,1422,1917,"Comedy,Thriller"
6.6,1832,1919,Mystery
7.0,869,1917,Drama
6.2,1096,1917,Drama
6.8,1467,1917,Western
6.8,1111,1917,"Comedy,Romance,Short"
7.7,1608,1917,Drama
6.2,1413,1917,"Drama,Sport"
6.4,820,1917,Comedy
6.7,1344,1917,"Comedy,Short"
6.7,1733,1916,"Comedy,Short"
6.3,735,1917,"Comedy,Short,Western"
6.4,3848,1917,Drama
7.0,1834,1917,"Comedy,Short"
7.6,14908,1917,"Comedy,Short"
7.0,1045,1917,Western
6.6,2677,1917,Western
6.7,587,1918,"Adventure,Fantasy,Sci-Fi"
7.8,1860,1917,"Comedy,Short"
6.4,6535,1917,"Comedy,Short"
5.9,530,1917,"Comedy,Short"
6.7,1859,1917,"Comedy,Short"
6.5,713,1917,"Drama,Romance,War"
6.9,1575,1916,"Documentary,War"
7.8,48746,1917,Drama
7.3,20322,1918,Comedy
6.2,629,1917,"Adventure,Drama"
5.4,750,1917,Drama
6.4,647,1917,"Drama,Romance,War"
6.8,742,1917,Drama
5.8,1394,1917,Drama
7.7,2503,1917,Drama
6.1,583,1917,Drama
6.6,664,1917,"Comedy,Short"
7.5,13094,1917,Drama
6.6,1290,1917,"Comedy,Short"
7.3,6092,1917,"Short,Western"
5.3,647,1917,"Comedy,Short"
8.2,14045,1917,Short
6.9,2186,1917,Drama
5.8,618,1917,"Drama,Horror,Mystery"
7.2,2417,1917,"Drama,War"
6.5,584,1917,Drama
6.4,550,1917,Drama
6.5,1035,1917,"Comedy,Short"
6.6,787,1917,"Comedy,Drama"
6.7,587,1916,"Comedy,Drama"
6.5,514,1917,Drama
6.4,806,1917,Drama
5.7,509,1917,"Drama,Romance"
6.2,519,1917,Drama
7.5,4477,1917,Drama
6.5,575,1917,Drama
6.5,796,1917,"Animation,Comedy,Short"
6.8,1259,1917,"Comedy,Short"
6.2,3612,1917,Short
6.6,3858,1917,"Drama,Mystery"
6.9,597,1917,"Short,Western"
6.6,1315,1917,"Action,Adventure"
6.9,1840,1917,"Action,Adventure,Drama"
7.3,810,1917,Drama
6.6,540,1917,"Drama,Romance"
6.4,534,1917,Comedy
6.8,1424,1917,Adventure
7.3,1650,1917,"Comedy,Short"
4.1,1037,1917,Drama
7.1,13387,1917,"Drama,War"
7.2,559,1917,Drama
7.1,1626,1917,Western
7.0,28628,1917,Drama
6.3,4840,1917,Western
7.9,7852,1917,Drama
6.7,1015,1917,Mystery
6.6,1556,1917,"Action,Drama"
6.5,916,1917,"Drama,War"
5.7,5269,1917,War
7.0,12187,1917,Drama
7.1,2807,1916,Romance
7.5,4172,1917,"Comedy,Short"
7.2,2581,1917,"Drama,Romance,Sport"
5.9,531,1917,Drama
6.8,756,1917,Short
6.9,1359,1917,Comedy
6.5,776,1917,"Crime,Drama,Romance"
7.5,713,1917,Drama
6.1,1208,1917,Fantasy
6.4,1744,1917,"Comedy,Short"
6.9,2924,1917,"Animation,Comedy,Short"
6.5,1143,1917,"Crime,Drama"
7.2,4729,1917,Drama
7.0,3402,1917,Western
6.2,1139,1917,"Comedy,Short"
5.7,4686,1917,Drama
5.4,711,1917,"Action,Adventure"
6.6,559,1917,Comedy
7.2,2590,1917,"Comedy,Short"
7.7,29373,1918,Drama
7.3,1474,1917,"Crime,Drama"
6.9,624,1917,Drama
7.3,9903,1917,Comedy
6.4,833,1917,Western
5.8,602,1917,"Comedy,Short"
6.8,2573,1917,Drama
7.2,901,1917,Drama
6.9,1490,1917,Western
6.8,1786,1917,Drama
5.8,1092,1917,Drama
5.6,778,1917,Drama
6.4,532,1917,"Comedy,Drama"
6.9,517,1917,Drama
7.0,7963,1917,Drama
6.6,1475,1917,Drama
7.9,13253,1917,"Comedy,Short"
7.2,1565,1917,"Comedy,Short"
6.3,698,1917,Drama
5.7,858,1917,Drama
6.7,815,1917,Drama
6.5,688,1917,"Comedy,Short"
7.1,4204,1917,"Comedy,Short"
6.4,1065,1917,"Drama,History,Romance"
7.6,2408,1917,Drama
8.0,15658,1917,"Crime,Drama,Mystery"
6.9,1264,1917,Drama
7.9,5942,1917,"Crime,Drama"
7.0,1143,1917,"Comedy,Short,Western"
7.4,19656,1917,Short
6.9,885,1917,Drama
6.4,632,1917,"Romance,Western"
6.2,558,1917,"Drama,Romance"
7.1,2531,1917,Drama
6.8,2906,1917,Drama
6.3,2496,1917,Mystery
6.2,641,1917,Drama
7.5,7629,1917,"Drama,Romance"
5.9,635,1917,"Drama,War"
6.7,829,1917,Drama
6.4,957,1917,"Comedy,Drama"
6.5,951,1917,Drama
6.9,4150,1918,"Documentary,Short"
6.6,751,1918,Fantasy
7.1,3016,1918,"Comedy,Romance"
6.8,582,1918,Drama
6.5,1346,1918,Adventure
7.7,2902,1917,Drama
7.7,1504,1918,"Comedy,Short"
5.8,5651,1918,"Comedy,Short"
6.0,659,1918,"Drama,Romance"
6.3,1581,1918,"Drama,Romance"
5.9,511,1918,Drama
7.6,587,1918,"Drama,Romance"
7.6,1436,1918,Drama
6.7,2585,1918,"Animation,Comedy,Short"
6.0,1270,1918,Western
7.2,1405,1918,"Action,War,Western"
6.3,654,1918,Drama
7.4,7365,1918,"Action,Comedy,Romance"
7.1,2035,1918,"Comedy,Romance,Western"
7.5,8723,1918,"Drama,Romance"
7.5,1951,1918,"Comedy,Short"
6.4,711,1918,"Drama,Romance"
6.8,1266,1920,Drama
7.8,61751,1918,Drama
7.1,1303,1918,Drama
6.1,587,1918,Drama
6.4,1194,1918,"Comedy,Romance"
7.2,1555,1918,"Biography,Drama,War"
6.9,569,1918,Drama
6.6,757,1918,"Documentary,War"
6.4,1633,1918,Fantasy
6.3,841,1918,"Drama,War"
6.6,667,1918,Documentary
6.7,1794,1918,Drama
6.6,3901,1918,Drama
7.5,5895,1918,Drama
7.3,12683,1918,Comedy
6.4,1368,1918,"Comedy,Western"
5.8,3110,1918,"Documentary,War"
6.1,1891,1918,"Comedy,Drama"
7.7,8883,1918,Drama
6.3,639,1918,"Animation,Comedy,Short"
6.9,840,1918,"Animation,Comedy,Short"
5.8,1464,1918,Comedy
6.3,518,1918,"Comedy,Drama"
6.6,546,1918,"Animation,Comedy,Short"
7.4,2436,1918,"Comedy,Drama"
6.9,931,1918,Comedy
5.5,745,1918,"Comedy,Short"
5.5,1798,1918,"Documentary,War"
6.9,1652,1918,"Comedy,Western"
6.5,715,1918,"Animation,Comedy,Short"
6.2,673,1918,"Crime,Drama"
6.9,3770,1918,"Animation,Comedy,Short"
6.9,1435,1918,"Comedy,Short"
7.6,37949,1918,Drama
7.4,10374,1918,Drama
6.9,3841,1918,Comedy
6.5,645,1918,"Action,Drama,Music"
7.1,618,1918,"Action,Crime"
7.9,88686,1918,"Comedy,Romance"
6.5,654,1918,Drama
6.6,1756,1918,Drama
7.0,1836,1918,"Adventure,Comedy,Romance"
7.4,4485,1918,Western
7.5,1505,1918,"Crime,Mystery"
6.8,682,1918,"Comedy,Short"
7.2,7636,1918,Drama
6.6,547,1918,"Comedy,Short"
7.6,1565,1918,Mystery
5.2,574,1918,Comedy
7.1,1553,1918,Comedy
6.5,551,1918,Drama
6.9,1797,1918,Short
7.2,1488,1918,"Comedy,Drama"
6.9,516,1918,Drama
7.0,1516,1918,Drama
7.1,1392,1918,"Comedy,Drama"
6.6,535,1918,"Comedy,Short"
6.4,3204,1918,Drama
6.2,646,1918,Drama
6.5,1530,1918,"Drama,War"
6.8,6243,1918,Drama
6.2,921,1918,"Comedy,Short"
5.5,726,1918,Drama
7.1,1093,1918,"Comedy,Short"
6.0,629,1918,"Comedy,Short"
7.4,657,1918,"Adventure,Comedy"
6.7,525,1918,"Documentary,Short"
6.1,833,1918,"Comedy,Short"
6.5,1508,1918,"Animation,Comedy,Short"
6.8,1302,1918,"Adventure,Comedy"
5.6,731,1918,"Comedy,Drama,Western"
6.5,883,1917,"Drama,Romance"
7.0,1710,1918,"Comedy,Short"
7.2,790,1918,Drama
7.6,1823,1918,Drama
6.6,717,1918,"Action,Adventure"
6.7,1004,1918,Drama
7.0,4657,1918,"Drama,Family,Romance"
6.3,1010,1918,Drama
6.1,677,1918,Drama
7.5,8338,1919,Drama
6.6,872,1918,"Comedy,Drama"
5.4,1166,1918,Mystery
5.7,514,1918,Comedy
6.6,757,1918,Documentary
5.3,1343,1918,"Drama,Romance"
6.4,1092,1918,Drama
6.5,692,1918,"Comedy,Drama"
6.3,6753,1918,"Comedy,Short"
5.9,522,1918,"Comedy,Short"
5.3,1040,1918,Drama
6.9,607,1918,"Comedy,Drama"
6.7,730,1918,"Comedy,Drama"
7.3,2118,1918,"Drama,Romance"
5.6,5018,1918,Drama
6.7,878,1918,Documentary
7.5,9334,1918,"War,Western"
6.7,1018,1916,Drama
7.1,1743,1918,"Crime,Drama,War"
5.6,1134,1918,Comedy
6.2,835,1918,"Drama,Romance"
4.8,800,1918,Drama
5.8,617,1918,"Drama,War"
7.5,6406,1918,"Animation,Comedy,Short"
6.9,513,1918,Drama
6.3,642,1918,Comedy
5.9,1372,1918,"Crime,Drama"
7.0,997,1918,Western
6.7,985,1918,"Drama,Romance"
6.7,754,1918,"Comedy,Short"
6.9,707,1918,"Drama,Romance"
6.8,529,1918,"Drama,War"
6.9,1458,1918,"Comedy,Short"
7.1,661,1918,Drama
6.9,877,1918,"Drama,Romance"
5.7,2859,1918,Drama
6.9,576,1918,"Comedy,Drama"
5.8,1625,1918,"Documentary,Short,War"
5.6,580,1918,"Comedy,Short"
6.8,1098,1918,Drama
7.5,2207,1918,"Comedy,Western"
7.2,1256,1918,Short
6.8,513,1918,Romance
4.8,568,1918,"Drama,War"
6.5,1447,1918,"Adventure,Fantasy,Romance"
7.1,614,1918,"Documentary,Short"
7.2,9137,1918,Drama
5.0,1094,1919,Drama
6.2,509,1918,"Comedy,Drama"
7.0,1396,1919,"Drama,Romance"
7.8,16954,1918,Drama
7.1,7258,1918,Drama
6.4,1011,1918,"Drama,Short"
6.9,2030,1918,Documentary
6.3,884,1918,Drama
6.9,2176,1918,"Drama,Romance"
6.2,1036,1918,"Comedy,Short"
6.9,12187,1918,Drama
6.0,687,1918,Drama
5.3,1692,1918,"Animation,Comedy,Short"
6.2,1218,1918,Drama
6.1,725,1918,Western
6.7,1107,1918,"Comedy,Short"
6.4,739,1918,Drama
6.9,977,1918,Documentary
6.6,1340,1918,Drama
6.3,702,1918,"Comedy,Short,Western"
6.3,1086,1918,Comedy
7.1,1391,1918,"Comedy,Romance"
7.0,2112,1918,"Comedy,Drama,Romance"
6.6,1160,1918,"Drama,Thriller"
6.8,4446,1918,"Comedy,Short"
7.4,3109,1918,"Action,Drama"
7.1,562,1918,"Comedy,Drama"
7.0,2312,1918,"Animation,Comedy,Short"
6.3,533,1918,Drama
6.9,2337,1918,Western
6.9,517,1918,Comedy
7.0,644,1918,Drama
6.3,734,1918,Drama
6.9,1809,1918,Drama
6.6,615,1918,Drama
6.5,585,1919,Music
5.6,806,1918,Drama
6.6,858,1918,"Comedy,Short"
6.5,1713,1918,"Comedy,Drama"
6.4,1514,1918,Drama
6.2,680,1918,Western
6.8,768,1917,Drama
6.5,1114,1918,"Comedy,Short"
6.4,640,1918,"Comedy,Drama"
7.4,8359,1918,"Comedy,Short"
5.6,582,1918,"Crime,Drama,War"
6.6,1293,1918,Western
6.6,1231,1918,Drama
7.6,1491,1918,"Comedy,Crime"
7.2,1859,1918,Drama
7.0,1109,1918,Drama
6.5,511,1917,Drama
6.3,666,1919,"Animation,Comedy,Short"
5.5,1239,1920,"Drama,Romance,Thriller"
7.1,916,1919,Drama
6.2,1118,1919,"Animation,Comedy,Short"
6.9,577,1919,"Comedy,Drama"
6.9,860,1919,Documentary
6.4,534,1918,Drama
6.0,1034,1919,Drama
6.5,1263,1919,"Drama,History,Romance"
6.1,1109,1919,Comedy
7.5,5299,1919,"Animation,Comedy,Short"
8.1,108688,1919,"Short,Western"
7.1,5645,1919,"Adventure,Comedy"
6.6,1995,1919,"Comedy,Short,Western"
6.2,2432,1919,"Action,Adventure"
6.0,535,1919,"Animation,Comedy,Short"
6.7,565,1919,"Animation,Comedy,Short"
5.9,806,1919,"Animation,Comedy,Short"
6.5,598,1919,"Documentary,Sport"
5.0,1088,1919,"Drama,Western"
6.8,1241,1919,"Documentary,Short"
7.2,615,1919,"Drama,Romance"
6.2,832,1919,Drama
7.0,1347,1919,"Action,Adventure,Crime"
7.3,1522,1919,Documentary
6.0,523,1919,Comedy
6.8,3510,1919,"Adventure,Comedy,Drama"
5.5,1316,1919,"Comedy,Short"
6.7,20312,1919,"Drama,War"
5.1,1218,1919,"Comedy,Short"
7.2,2260,1919,"Comedy,Short"
6.4,741,1919,"Animation,Comedy,Short"
6.6,1006,1919,"Short,Western"
7.1,4671,1919,"Drama,Horror,Mystery"
3.7,2612,1919,"Adventure,Drama"
7.7,1577,1919,"Action,Short"
6.1,885,1919,Comedy
7.7,1418,1919,Drama
6.3,765,1920,"Drama,Romance"
7.2,3128,1919,Drama
5.5,1126,1919,"Comedy,Short"
8.3,1904,1920,Drama
6.5,941,1919,"Comedy,Short"
6.7,766,1919,Drama
6.0,1012,1919,"Drama,Romance"
6.7,630,1919,Drama
6.5,1101,1919,"Action,Adventure"
7.0,7969,1919,"Documentary,Short"
7.3,1101,1919,Drama
7.3,1631,1919,Western
5.6,705,1919,Drama
5.9,1478,1919,Comedy
6.5,529,1919,"Animation,Comedy,Short"
7.0,2091,1919,Drama
6.5,553,1919,Drama
7.6,1447,1919,"Drama,War"
5.3,1143,1918,Drama
6.3,993,1919,"Comedy,Short"
6.4,664,1919,"Drama,Horror"
6.8,804,1919,Drama
6.8,1566,1919,"Drama,Romance,Western"
7.5,7039,1919,"Comedy,Short"
7.3,4584,1919,Western
6.1,700,1919,"Comedy,Short"
7.3,950,1919,Comedy
6.7,701,1918,"Comedy,Drama"
5.8,540,1919,"Crime,Drama"
5.4,884,1918,"Comedy,Romance"
6.2,600,1919,"Adventure,Drama"
5.5,559,1919,"Documentary,Short"
5.1,1240,1919,"Comedy,Drama"
5.8,506,1919,"Comedy,Drama"
7.3,5418,1919,Drama
7.9,31621,1919,"Comedy,Short"
6.7,1090,1919,"Drama,Short"
7.4,1037,1919,Drama
7.2,2022,1919,"Documentary,Short"
5.3,954,1919,"Animation,Comedy,Short"
7.1,3025,1919,Drama
6.5,851,1919,Western
7.2,17940,1919,Drama
7.3,7037,1919,"Animation,Comedy,Short"
7.7,3314,1919,Horror
6.5,581,1919,"Documentary,Short"
6.9,1036,1919,"Comedy,Drama"
6.4,1508,1919,Drama
6.3,504,1919,"Drama,War"
6.0,832,1919,Drama
5.2,1027,1919,"Comedy,Short"
7.0,2400,1919,"Comedy,Drama"
6.7,1079,1919,Documentary
5.9,539,1919,"Drama,Romance"
6.6,704,1919,Drama
7.5,1154,1919,Drama
7.6,59779,1919,Western
6.4,957,1919,Short
6.8,867,1919,Drama
6.0,706,1919,"Crime,Drama"
7.0,5647,1919,Drama
6.6,1854,1919,Comedy
7.8,3766,1919,"Animation,Comedy,Short"
6.9,714,1919,"Animation,Comedy,Short"
6.8,1942,1919,"Animation,Comedy,Short"
6.4,1012,1919,"Animation,Comedy,Short"
6.7,2038,1919,"Comedy,Short"
6.6,1915,1919,"Comedy,Short"
7.8,51028,1919,Drama
6.8,1946,1919,"Animation,Comedy,Short"
6.8,2411,1919,"Comedy,Romance"
7.7,15280,1919,"Drama,History,Horror"
6.6,1094,1919,Documentary
6.5,855,1919,Documentary
6.7,763,1919,Drama
6.6,2116,1919,Documentary
7.1,1702,1919,"Crime,Mystery"
6.9,1562,1919,Comedy
6.9,2733,1919,"Comedy,Romance"
6.2,939,1919,"Short,Western"
4.8,555,1919,Comedy
6.9,844,1919,Comedy
6.9,2147,1919,Drama
6.5,1235,1919,Drama
6.8,3559,1919,Western
6.6,888,1919,Drama
6.6,917,1919,"Comedy,Short"
7.4,4563,1919,"Documentary,Short"
5.3,991,1919,"Comedy,Western"
6.9,3816,1918,"Crime,Drama"
7.0,1314,1919,Drama
6.2,669,1919,Comedy
6.5,1690,1919,"Comedy,Short"
7.1,4201,1919,Comedy
6.7,1969,1919,Western
6.8,745,1919,"Documentary,Short"
6.7,1405,1919,"Animation,Comedy,Short"
5.9,756,1919,"Animation,Comedy,Family"
6.5,690,1919,"Comedy,Drama"
6.9,2879,1919,Mystery
6.8,1506,1919,Documentary
7.5,1565,1921,Drama
6.9,2077,1918,Drama
8.0,916,1919,Drama
7.3,728,1919,Drama
6.3,705,1919,"Fantasy,Horror,Mystery"
5.3,616,1919,"Short,Western"
6.7,565,1919,"Comedy,Romance"
6.2,610,1919,Comedy
7.0,1384,1919,Drama
6.2,506,1919,"Drama,Romance"
6.2,744,1919,Documentary
7.4,1368,1923,"Comedy,Short"
6.8,585,1919,Comedy
6.4,1167,1919,"Crime,Drama"
6.0,569,1919,Drama
5.0,535,1919,Drama
7.0,3148,1919,Comedy
7.2,5647,1920,Comedy
6.8,1063,1921,Drama
7.5,1289,1920,Horror
4.0,918,1920,"Action,Adventure,Fantasy"
6.2,5331,1920,"Drama,Romance"
7.4,1166,1918,"Comedy,Short"
7.0,854,1920,"Animation,Comedy,Short"
7.1,670,1920,Drama
6.8,3774,1920,"Adventure,Drama"
6.6,570,1920,"Crime,Drama,Horror"
7.7,3806,1920,"Crime,Drama"
6.8,1191,1920,Mystery
4.2,740,1920,Western
6.7,819,1920,Drama
7.4,1176,1919,Comedy
7.6,24221,1920,"Animation,Comedy,Short"
4.7,848,1920,Drama
6.4,570,1920,"Animation,Comedy,Short"
7.8,33981,1920,"Comedy,Short"
6.0,906,1920,Drama
7.2,1731,1920,Comedy
6.3,535,1920,Western
6.7,1404,1920,"Comedy,Romance"
5.1,985,1920,"Crime,Drama"
7.5,703,1920,"Animation,Comedy,Short"
6.9,2471,1920,Drama
6.2,521,1920,Drama
6.2,621,1920,Drama
7.2,1103,1920,"Adventure,Comedy,Drama"
7.7,847,1920,"Comedy,Short"
6.3,554,1920,Comedy
6.7,660,1920,"Action,Romance,Western"
6.8,6285,1919,Drama
6.4,1425,1920,"Comedy,Crime"
6.7,561,1922,Drama
6.6,983,1920,"Action,Adventure,Drama"
6.9,674,1920,"Documentary,Short"
6.2,1036,1920,Action
6.4,620,1920,Drama
7.0,3574,1920,"Crime,Drama"
7.6,4253,1920,"Crime,Drama"
5.4,703,1921,"Comedy,Short"
6.5,2464,1920,Drama
6.1,616,1920,Drama
6.4,1828,1921,"Drama,Romance"
6.5,693,1920,Drama
6.4,1166,1920,"Comedy,Drama,Horror"
6.7,1651,1920,"Crime,Horror,Mystery"
6.9,1295,1920,"Animation,Comedy,Short"
6.5,542,1919,"Drama,Western"
6.2,4392,1920,"Biography,Comedy,Drama"
7.8,6116,1920,"Drama,War"
5.1,1026,1920,Drama
7.3,1530,1920,Drama
8.1,885,1920,"Animation,Comedy,Short"
6.8,1261,1921,"Crime,Horror"
7.5,2415,1920,Drama
7.5,1584,1920,"Horror,Mystery"
7.7,20165,1920,"Drama,Music,War"
7.1,3366,1920,"Horror,Mystery"
6.0,897,1921,"Animation,Comedy,Short"
7.6,734,1920,Western
6.3,6179,1920,Drama
6.7,903,1920,Drama
6.9,844,1920,"Drama,Short"
7.3,3067,1920,Western
6.4,681,1920,"Crime,Drama"
6.5,528,1920,Adventure
6.1,775,1920,Adventure
7.7,787,1920,"Comedy,Drama"
6.5,797,1920,Drama
6.2,2085,1921,Drama
6.3,1948,1920,Drama
7.8,746,1920,Comedy
7.3,1221,1920,"Animation,Comedy,Short"
5.8,838,1920,"Comedy,Drama,Romance"
6.1,642,1920,Drama
7.5,3583,1920,Western
7.5,1357,1920,"Crime,Drama"
6.5,1111,1920,Drama
6.6,1781,1920,"Comedy,Drama"
5.7,673,1920,Drama
7.0,3355,1920,"Comedy,Short"
6.4,2033,1920,Western
6.9,1450,1920,"Animation,Comedy,Short"
6.3,704,1920,Drama
7.0,5319,1920,"Comedy,Romance"
6.8,1765,1920,"Animation,Comedy,Short"
7.0,1693,1920,Adventure
6.2,663,1920,Drama
7.1,731,1920,"Comedy,Drama,Romance"
6.9,2242,1920,"Drama,Romance"
6.1,574,1920,Comedy
6.8,1619,1920,Documentary
7.2,973,1920,"Animation,Comedy,Short"
7.3,3614,1920,Drama
7.6,1592,1921,"Drama,History"
7.1,2693,1920,"Adventure,Drama,Romance"
6.7,525,1920,"Drama,Western"
6.5,951,1920,"Animation,Comedy,Short"
7.8,9806,1920,"Crime,Drama"
7.1,972,1924,"Comedy,Short"
6.3,7518,1920,Crime
7.4,1909,1920,Drama
6.8,1392,1920,Drama
6.7,560,1920,"Crime,Drama"
6.9,2110,1920,"Crime,Drama"
7.4,653,1920,Drama
7.0,2574,1915,"Comedy,Short"
6.6,618,1920,Comedy
7.1,4606,1920,"Short,Western"
7.8,13327,1920,"Comedy,Crime,Romance"
6.0,587,1920,"Crime,Drama"
5.8,1644,1920,"Drama,Romance"
6.5,1310,1920,Western
6.3,743,1920,Drama
6.4,1179,1920,Drama
6.2,1131,1920,Drama
5.6,1320,1920,Western
6.3,1089,1920,"Drama,Romance"
6.6,8712,1920,"Action,Thriller"
7.0,873,1920,"Animation,Comedy,Short"
7.2,619,1920,Western
6.0,885,1920,Drama
5.7,648,1920,Adventure
7.7,3881,1920,"Action,Adventure"
7.6,2027,1920,"Crime,Drama"
6.5,1364,1920,"Comedy,Drama,Thriller"
6.5,2763,1920,Comedy
5.5,730,1920,Action
6.9,586,1920,Drama
6.0,543,1920,Drama
6.4,768,1920,Drama
6.6,1551,1921,"Action,Adventure"
7.8,8637,1921,"Comedy,Short"
7.3,2365,1921,Drama
6.9,1177,1920,"Comedy,Short"
6.2,879,1921,Drama
6.0,1302,1921,"Comedy,Short"
